probe_index,subject,condition,condition_family,view,rank,top1_subject,top1_score
1167,123,nm-05,normal,000,1,123,0.9714447259902954
1168,123,nm-05,normal,090,1,123,0.7667535543441772
1169,123,nm-05,normal,180,1,123,0.9721782803535461
1170,123,nm-06,normal,000,1,123,0.9204244613647461
1171,123,nm-06,normal,090,2,088,0.8411562442779541
1172,123,nm-06,normal,180,1,123,0.9110597372055054
1173,124,cl-01,clothing,000,4,114,0.93800288438797
1174,124,cl-01,clothing,090,1,124,0.8310564160346985
1175,124,cl-01,clothing,180,1,124,0.8304696083068848
1176,124,cl-02,clothing,000,2,114,0.8482857942581177
1177,124,cl-02,clothing,090,3,086,0.7315700650215149
1178,124,cl-02,clothing,180,1,124,0.9113744497299194
1182,124,nm-02,normal,000,2,088,0.8543329834938049
1183,124,nm-02,normal,090,1,124,0.9588737487792969
1184,124,nm-02,normal,180,1,124,0.9554353356361389
1185,124,nm-03,normal,000,1,124,0.9650630950927734
1186,124,nm-03,normal,090,1,124,0.9471197128295898
1187,124,nm-03,normal,180,1,124,0.9474092125892639
1188,124,nm-04,normal,000,1,124,0.8988097310066223
1189,124,nm-04,normal,090,1,124,0.8845504522323608
1190,124,nm-04,normal,180,1,124,0.9594594836235046
1191,124,nm-05,normal,000,1,124,0.9345450401306152
1192,124,nm-05,normal,090,1,124,0.837542712688446
1193,124,nm-05,normal,180,1,124,0.9708696603775024
1194,124,nm-06,normal,000,1,124,0.972327470779419
1195,124,nm-06,normal,090,1,124,0.9732236266136169
1196,124,nm-06,normal,180,1,124,0.9548565149307251
