probe_index,subject,condition,condition_family,view,rank,top1_subject,top1_score
1167,123,nm-05,normal,000,3,089,0.8517434597015381
1168,123,nm-05,normal,090,3,080,0.8556961417198181
1169,123,nm-05,normal,180,2,111,0.8356917500495911
1170,123,nm-06,normal,000,1,123,0.8946470022201538
1171,123,nm-06,normal,090,12,108,0.9227393865585327
1172,123,nm-06,normal,180,1,123,0.8362697958946228
1173,124,cl-01,clothing,000,25,115,0.8501169085502625
1174,124,cl-01,clothing,090,10,120,0.9116764664649963
1175,124,cl-01,clothing,180,25,075,0.8526571393013
1176,124,cl-02,clothing,000,14,092,0.9566788077354431
1177,124,cl-02,clothing,090,5,111,0.8268844485282898
1178,124,cl-02,clothing,180,17,081,0.8673706650733948
1182,124,nm-02,normal,000,1,124,0.8667899370193481
1183,124,nm-02,normal,090,3,103,0.8323071002960205
1184,124,nm-02,normal,180,3,118,0.8411187529563904
1185,124,nm-03,normal,000,7,115,0.9092699885368347
1186,124,nm-03,normal,090,6,123,0.8199604153633118
1187,124,nm-03,normal,180,3,098,0.802209198474884
1188,124,nm-04,normal,000,1,124,0.9368727207183838
1189,124,nm-04,normal,090,2,123,0.8475422263145447
1190,124,nm-04,normal,180,1,124,0.9167135953903198
1191,124,nm-05,normal,000,5,119,0.8978311419487
1192,124,nm-05,normal,090,3,080,0.8192058801651001
1193,124,nm-05,normal,180,12,120,0.8328602910041809
1194,124,nm-06,normal,000,1,124,0.9170152544975281
1195,124,nm-06,normal,090,3,103,0.8378130793571472
1196,124,nm-06,normal,180,1,124,0.9189358949661255
