probe_index,subject,condition,condition_family,view,rank,top1_subject,top1_score
1167,123,nm-05,normal,000,1,123,0.9770578145980835
1168,123,nm-05,normal,090,2,088,0.9328115582466125
1169,123,nm-05,normal,180,1,123,0.9947893023490906
1170,123,nm-06,normal,000,3,080,0.90594881772995
1171,123,nm-06,normal,090,1,123,0.9252324104309082
1172,123,nm-06,normal,180,1,123,0.9282281994819641
1173,124,cl-01,clothing,000,8,115,0.9061633348464966
1174,124,cl-01,clothing,090,3,091,0.9240461587905884
1175,124,cl-01,clothing,180,5,092,0.931064248085022
1176,124,cl-02,clothing,000,1,124,0.9797175526618958
1177,124,cl-02,clothing,090,32,103,0.8286176323890686
1178,124,cl-02,clothing,180,1,124,0.9679921269416809
1182,124,nm-02,normal,000,13,114,0.9299513101577759
1183,124,nm-02,normal,090,15,080,0.8642253875732422
1184,124,nm-02,normal,180,1,124,0.9289869666099548
1185,124,nm-03,normal,000,4,114,0.9441412091255188
1186,124,nm-03,normal,090,1,124,0.9742143154144287
1187,124,nm-03,normal,180,1,124,0.9028438925743103
1188,124,nm-04,normal,000,7,114,0.9271755814552307
1189,124,nm-04,normal,090,12,086,0.870643138885498
1190,124,nm-04,normal,180,3,092,0.968866765499115
1191,124,nm-05,normal,000,5,114,0.9745984673500061
1192,124,nm-05,normal,090,4,116,0.8733821511268616
1193,124,nm-05,normal,180,2,120,0.9804096221923828
1194,124,nm-06,normal,000,12,119,0.9291332960128784
1195,124,nm-06,normal,090,4,116,0.9042028784751892
1196,124,nm-06,normal,180,3,098,0.8574062585830688
